1     1     1     1     1     1             4.5
1     1     1     1     1     2            71.1
1     1     1     1     1     3             0.0
1     1     1     1     1     4            24.2
1     1     1     1     1     5           213.9
1     1     1     1     1     6             0.0
1     1     1     1     1     7            53.1
1     1     1     1     1     8           207.9
1     1     1     1     1     9             0.0
1     1     1     1     1     *             8.2
1     1     1     1     1     *           175.9
1     1     1     1     1     *             0.0
1     1     1     1     1     *            26.2
1     1     1     1     1     *           314.3
1     1     1     1     1     *             0.0
1     1     1     1     1     *            35.5
1     1     1     1     1     *           188.9
1     1     1     1     1     *             0.0
1     1     1     1     1     *             4.0
1     1     1     1     1     *            67.0
1     1     1     1     1     *             0.0
1     1     1     1     1     *             4.7
1     1     1     1     1     *            43.6
1     1     1     1     1     *             0.0
1     1     1     1     1     *             3.7
1     1     1     1     1     *            15.1
1     1     1     1     1     *             0.0
1     1     1     1     2     1             8.8
1     1     1     1     2     2           102.0
1     1     1     1     2     3             0.0
1     1     1     1     2     4            42.4
1     1     1     1     2     5           273.9
1     1     1     1     2     6             0.0
1     1     1     1     2     7            89.7
1     1     1     1     2     8           256.3
1     1     1     1     2     9             0.0
1     1     1     1     2     *            20.0
1     1     1     1     2     *           314.3
1     1     1     1     2     *             0.0
1     1     1     1     2     *            57.2
1     1     1     1     2     *           501.5
1     1     1     1     2     *             0.0
1     1     1     1     2     *            74.7
1     1     1     1     2     *           290.2
1     1     1     1     2     *             0.0
1     1     1     1     2     *            11.2
1     1     1     1     2     *           135.9
1     1     1     1     2     *             0.0
1     1     1     1     2     *            11.6
1     1     1     1     2     *            78.9
1     1     1     1     2     *             0.0
1     1     1     1     2     *             8.7
1     1     1     1     2     *            26.3
1     1     1     1     2     *             0.0
1     1     1     1     3     1            28.6
1     1     1     1     3     2           205.7
1     1     1     1     3     3             0.0
1     1     1     1     3     4            74.2
1     1     1     1     3     5           298.5
1     1     1     1     3     6             0.0
1     1     1     1     3     7           140.8
1     1     1     1     3     8           250.9
1     1     1     1     3     9             0.0
1     1     1     1     3     *            49.6
1     1     1     1     3     *           484.6
1     1     1     1     3     *             0.0
1     1     1     1     3     *            76.4
1     1     1     1     3     *           417.5
1     1     1     1     3     *             0.0
1     1     1     1     3     *            89.7
1     1     1     1     3     *           217.0
1     1     1     1     3     *             0.0
1     1     1     1     3     *            27.9
1     1     1     1     3     *           210.9
1     1     1     1     3     *             0.0
1     1     1     1     3     *            15.6
1     1     1     1     3     *            66.2
1     1     1     1     3     *             0.0
1     1     1     1     3     *            10.6
1     1     1     1     3     *            19.8
1     1     1     1     3     *             0.0
1     1     1     2     1     1             6.6
1     1     1     2     1     2           276.7
1     1     1     2     1     3             0.0
1     1     1     2     1     4            32.3
1     1     1     2     1     5           754.7
1     1     1     2     1     6             0.0
1     1     1     2     1     7           111.9
1     1     1     2     1     8          1159.4
1     1     1     2     1     9             0.0
1     1     1     2     1     *             9.5
1     1     1     2     1     *           538.1
1     1     1     2     1     *             0.0
1     1     1     2     1     *            27.4
1     1     1     2     1     *           871.6
1     1     1     2     1     *             0.0
1     1     1     2     1     *            58.8
1     1     1     2     1     *           828.1
1     1     1     2     1     *             0.0
1     1     1     2     1     *             3.5
1     1     1     2     1     *           152.8
1     1     1     2     1     *             0.0
1     1     1     2     1     *             3.7
1     1     1     2     1     *            90.1
1     1     1     2     1     *             0.0
1     1     1     2     1     *             4.5
1     1     1     2     1     *            49.3
1     1     1     2     1     *             0.0
1     1     1     2     2     1             8.2
1     1     1     2     2     2           251.1
1     1     1     2     2     3             0.0
1     1     1     2     2     4            35.8
1     1     1     2     2     5           611.6
1     1     1     2     2     6             0.0
1     1     1     2     2     7           119.6
1     1     1     2     2     8           904.7
1     1     1     2     2     9             0.0
1     1     1     2     2     *            14.7
1     1     1     2     2     *           608.4
1     1     1     2     2     *             0.0
1     1     1     2     2     *            37.9
1     1     1     2     2     *           880.2
1     1     1     2     2     *             0.0
1     1     1     2     2     *            78.4
1     1     1     2     2     *           805.1
1     1     1     2     2     *             0.0
1     1     1     2     2     *             6.1
1     1     1     2     2     *           196.2
1     1     1     2     2     *             0.0
1     1     1     2     2     *             5.8
1     1     1     2     2     *           103.3
1     1     1     2     2     *             0.0
1     1     1     2     2     *             6.8
1     1     1     2     2     *            54.4
1     1     1     2     2     *             0.0
1     1     1     2     3     1            25.2
1     1     1     2     3     2           479.9
1     1     1     2     3     3             0.0
1     1     1     2     3     4            59.3
1     1     1     2     3     5           631.4
